"","gamma","v","c","alpha","ss_monop_1","ss_monop_2","ss_monop_3","ss_cournot_1","ss_cournot_2","ss_cournot_3","ss_bertrand_1","ss_bertrand_2","ss_bertrand_3"
"22224",0.1646955409,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22225",0.3018949208,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22226",0.4777719738,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22227",0.6854989251,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22228",0.9173122167,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22229",1.1655192153,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22230",1.4230818129,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22231",0.0013751088,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22232",0.0204523296,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22233",0.0768888936,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22234",0.1796678628,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22235",0.3293399136,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22236",0.5212057896,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22237",0.7478170092,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22238",1.0007042364,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22239",1.2714755076,7000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22240",1.5524528868,7000,10632.789133376,1587792.39661445,1098,NA,NA,1099,NA,NA,1099,NA,NA
"22241",0.001145924,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22242",0.017043608,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22243",0.064074078,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22244",0.149723219,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22245",0.274449928,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22246",0.434338158,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22247",0.623180841,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22248",0.833920197,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22249",1.059562923,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22250",1.293710739,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22251",0.0010313316,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22252",0.0153392472,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22253",0.0576666702,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22254",0.1347508971,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22255",0.2470049352,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22256",0.3909043422,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22257",0.5608627569,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22258",0.7505281773,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22259",0.9536066307,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22260",1.1643396651,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22261",0.0012605164,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22262",0.0187479688,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22263",0.0704814858,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22264",0.1646955409,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22265",0.3018949208,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22266",0.4777719738,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22267",0.6854989251,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22268",0.9173122167,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22269",1.1655192153,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22270",1.4230818129,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22271",0.0013751088,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22272",0.0204523296,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22273",0.0768888936,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22274",0.1796678628,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22275",0.3293399136,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22276",0.5212057896,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22277",0.7478170092,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22278",1.0007042364,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22279",1.2714755076,8000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22280",1.5524528868,8000,10632.789133376,1587792.39661445,1098,NA,NA,1099,NA,NA,1099,NA,NA
"22281",0.001145924,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22282",0.017043608,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22283",0.064074078,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22284",0.149723219,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22285",0.274449928,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22286",0.434338158,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22287",0.623180841,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22288",0.833920197,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22289",1.059562923,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22290",1.293710739,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22291",0.0010313316,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22292",0.0153392472,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22293",0.0576666702,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22294",0.1347508971,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22295",0.2470049352,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22296",0.3909043422,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22297",0.5608627569,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22298",0.7505281773,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22299",0.9536066307,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22300",1.1643396651,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22301",0.0012605164,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22302",0.0187479688,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22303",0.0704814858,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22304",0.1646955409,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22305",0.3018949208,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22306",0.4777719738,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22307",0.6854989251,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22308",0.9173122167,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22309",1.1655192153,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22310",1.4230818129,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22311",0.0013751088,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22312",0.0204523296,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22313",0.0768888936,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22314",0.1796678628,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22315",0.3293399136,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22316",0.5212057896,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22317",0.7478170092,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22318",1.0007042364,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22319",1.2714755076,9000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22320",1.5524528868,9000,10632.789133376,1587792.39661445,1098,NA,NA,1099,NA,NA,1099,NA,NA
"22321",0.001145924,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22322",0.017043608,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22323",0.064074078,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22324",0.149723219,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22325",0.274449928,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22326",0.434338158,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22327",0.623180841,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22328",0.833920197,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22329",1.059562923,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22330",1.293710739,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22331",0.0010313316,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22332",0.0153392472,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22333",0.0576666702,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22334",0.1347508971,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22335",0.2470049352,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22336",0.3909043422,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22337",0.5608627569,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22338",0.7505281773,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22339",0.9536066307,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22340",1.1643396651,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22341",0.0012605164,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22342",0.0187479688,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22343",0.0704814858,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22344",0.1646955409,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22345",0.3018949208,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22346",0.4777719738,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22347",0.6854989251,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22348",0.9173122167,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22349",1.1655192153,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22350",1.4230818129,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22351",0.0013751088,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22352",0.0204523296,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22353",0.0768888936,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22354",0.1796678628,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22355",0.3293399136,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22356",0.5212057896,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22357",0.7478170092,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22358",1.0007042364,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22359",1.2714755076,10000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22360",1.5524528868,10000,10632.789133376,1587792.39661445,1098,NA,NA,1099,NA,NA,1099,NA,NA
"22361",0.001145924,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22362",0.017043608,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22363",0.064074078,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22364",0.149723219,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22365",0.274449928,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22366",0.434338158,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22367",0.623180841,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22368",0.833920197,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22369",1.059562923,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22370",1.293710739,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22371",0.0010313316,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22372",0.0153392472,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22373",0.0576666702,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22374",0.1347508971,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22375",0.2470049352,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22376",0.3909043422,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22377",0.5608627569,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22378",0.7505281773,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22379",0.9536066307,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22380",1.1643396651,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22381",0.0012605164,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22382",0.0187479688,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22383",0.0704814858,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22384",0.1646955409,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22385",0.3018949208,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22386",0.4777719738,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22387",0.6854989251,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22388",0.9173122167,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22389",1.1655192153,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22390",1.4230818129,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22391",0.0013751088,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22392",0.0204523296,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22393",0.0768888936,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22394",0.1796678628,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22395",0.3293399136,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22396",0.5212057896,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22397",0.7478170092,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22398",1.0007042364,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22399",1.2714755076,11000,10632.789133376,1587792.39661445,1098,NA,NA,1098,NA,NA,1098,NA,NA
"22400",1.5524528868,11000,10632.789133376,1587792.39661445,1098,NA,NA,1099,NA,NA,1099,NA,NA
"22401",0.001145924,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22402",0.017043608,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22403",0.064074078,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22404",0.149723219,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22405",0.274449928,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22406",0.434338158,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22407",0.623180841,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22408",0.833920197,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22409",1.059562923,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22410",1.293710739,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22411",0.0010313316,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22412",0.0153392472,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22413",0.0576666702,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22414",0.1347508971,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22415",0.2470049352,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22416",0.3909043422,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22417",0.5608627569,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22418",0.7505281773,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22419",0.9536066307,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22420",1.1643396651,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22421",0.0012605164,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22422",0.0187479688,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22423",0.0704814858,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22424",0.1646955409,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22425",0.3018949208,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22426",0.4777719738,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22427",0.6854989251,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22428",0.9173122167,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22429",1.1655192153,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22430",1.4230818129,2000,13290.98641672,1587792.39661445,1100,NA,NA,1101,NA,NA,1101,NA,NA
"22431",0.0013751088,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22432",0.0204523296,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22433",0.0768888936,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22434",0.1796678628,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22435",0.3293399136,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22436",0.5212057896,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22437",0.7478170092,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22438",1.0007042364,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22439",1.2714755076,2000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22440",1.5524528868,2000,13290.98641672,1587792.39661445,1100,NA,NA,1101,NA,NA,1101,NA,NA
"22441",0.001145924,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22442",0.017043608,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22443",0.064074078,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22444",0.149723219,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22445",0.274449928,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22446",0.434338158,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22447",0.623180841,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22448",0.833920197,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22449",1.059562923,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22450",1.293710739,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22451",0.0010313316,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22452",0.0153392472,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22453",0.0576666702,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22454",0.1347508971,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22455",0.2470049352,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22456",0.3909043422,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22457",0.5608627569,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22458",0.7505281773,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22459",0.9536066307,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22460",1.1643396651,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22461",0.0012605164,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22462",0.0187479688,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22463",0.0704814858,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22464",0.1646955409,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22465",0.3018949208,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22466",0.4777719738,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22467",0.6854989251,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22468",0.9173122167,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22469",1.1655192153,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22470",1.4230818129,3000,13290.98641672,1587792.39661445,1100,NA,NA,1101,NA,NA,1101,NA,NA
"22471",0.0013751088,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
"22472",0.0204523296,3000,13290.98641672,1587792.39661445,1100,NA,NA,1100,NA,NA,1100,NA,NA
